time,sp_ACCY,sp_ACCZ,sp_ACCX,sp_Yaw,sp_Pitch,sp_Roll
2020-07-28T09:35:18.277545000Z,0.023534,-0.552464,0.084031,4.12153,-0.8239799999999999,-176.056864
2020-07-28T09:35:18.297710000Z,0.037836999999999996,-0.563128,-0.0005589999999999999,4.1057369999999995,-0.924693,-175.959856
2020-07-28T09:35:18.317877000Z,-0.049845,-0.28160999999999997,0.044990999999999996,4.106694,-1.049041,-175.938704
2020-07-28T09:35:18.338042000Z,-0.086239,-0.12811999999999998,0.062648,4.116622,-1.114419,-175.935184
2020-07-28T09:35:18.358207000Z,0.018213999999999998,-0.078031,0.024458,4.122167,-1.092933,-175.872624
2020-07-28T09:35:18.378372000Z,0.058112,-0.131314,-0.060010999999999995,4.116053,-1.016049,-175.749296
2020-07-28T09:35:18.398538000Z,0.034989,-0.11918799999999999,-0.07157899999999999,4.1080879999999995,-0.90757,-175.634432
2020-07-28T09:35:18.418702000Z,0.016076999999999998,-0.157407,-0.067907,4.104265,-0.774096,-175.570448
2020-07-28T09:35:18.438868000Z,0.056795,-0.356906,-0.109113,4.111136999999999,-0.659067,-175.554528
2020-07-28T09:35:18.459032000Z,0.08047,-0.433979,-0.09137999999999999,4.133753,-0.597123,-175.579104
2020-07-28T09:35:18.479199000Z,0.021782,-0.390467,-0.061027,4.162128,-0.5749989999999999,-175.634304
2020-07-28T09:35:18.499363000Z,0.012529,-0.211889,0.0050609999999999995,4.185642,-0.523397,-175.668176
2020-07-28T09:35:18.519529000Z,0.016642999999999998,-0.307608,-0.07149599999999999,4.197045,-0.41576399999999997,-175.652448
2020-07-28T09:35:18.539693000Z,0.004821,-0.344617,-0.050718,4.225385,-0.299128,-175.590704
2020-07-28T09:35:18.559860000Z,0.003381,-0.317002,0.002013,4.248132,-0.159864,-175.47856
2020-07-28T09:35:18.580024000Z,-0.001089,-0.631547,-0.035244,4.2764809999999995,-0.07399499999999999,-175.43384
2020-07-28T09:35:18.600190000Z,0.029802,-0.730374,-0.040236,4.300632,-0.121641,-175.494352
2020-07-28T09:35:18.620354000Z,-0.018722,-0.397542,-0.006499,4.307283,-0.2188,-175.52835199999998
2020-07-28T09:35:18.640520000Z,-0.041939,-0.366013,-0.179053,4.319247,-0.261816,-175.478576
2020-07-28T09:35:18.660685000Z,-0.00034899999999999997,-0.46146099999999995,-0.11878599999999999,4.372354,-0.285024,-175.350576
2020-07-28T09:35:18.680851000Z,-0.001488,-0.479296,0.101408,4.420294,-0.326715,-175.168512
